id,class,order,family,genus,scientific_name,common_name,iucn_status,year,month,day,lat,long,x1_month_year,last_month_year,survey_duration,survey_frequency,road_id,road_length,road_lat_initial,road_long_initial,road_lat_final,road_long_final,reference_id
15205,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2003,October,28,-24.280072,-50.593231,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15206,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2003,October,30,-24.226006,-50.540132,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15207,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2003,December,9,-24.284292,-50.597467,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15208,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2003,December,19,-24.262543,-50.58952,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15209,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2003,December,20,-24.235632,-50.562027,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15210,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2003,December,24,-24.260777,-50.587751,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15211,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2003,December,28,-24.235632,-50.562027,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15212,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,January,6,-24.297163,-50.610369,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15213,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,January,20,-24.182325,-50.521578,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15214,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,January,22,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15215,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,January,31,-24.111016,-50.523028,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15216,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,February,16,-24.193916,-50.522569,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15217,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,February,16,-24.193916,-50.522569,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15218,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,March,12,-24.304261,-50.625173,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15219,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,March,16,-24.24323,-50.569584,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15220,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,June,25,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15221,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2004,July,26,-24.153053,-50.523754,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15222,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,February,23,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15223,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,February,25,-24.193916,-50.522569,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15224,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,February,28,-24.189036,-50.523046,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15225,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,March,4,-24.240133,-50.564264,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15226,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,March,8,-24.140026,-50.525403,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15227,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,March,12,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15228,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,March,22,-24.228219,-50.548248,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15229,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,March,31,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15230,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,April,14,-24.159112,-50.518874,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15231,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,September,12,-24.180604,-50.516618,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15232,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2005,November,30,-24.115773,-50.523971,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15233,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,January,10,-24.246183,-50.588427,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15234,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,February,7,-24.159112,-50.518874,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15235,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,March,7,-24.193916,-50.522569,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15236,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,May,22,-24.227985,-50.547215,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15237,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,June,1,-24.116833,-50.523886,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15238,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,July,27,-24.297342,-50.608026,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15239,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,August,25,-24.245869,-50.588029,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15240,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,October,19,-24.224625,-50.534748,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15241,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2006,November,22,-24.303345,-50.613701,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15242,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2007,January,4,-24.26079,-50.587765,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15243,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2007,January,12,-24.193916,-50.522569,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15244,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2007,January,23,-24.115773,-50.523971,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15245,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded Armadillo,LC,2007,February,6,-24.240133,-50.564264,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15246,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2001,October,9,-24.250879,-50.588099,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15247,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2001,November,9,-24.311528,-50.614451,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15248,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2002,February,4,-24.289922,-50.600421,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15249,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2002,May,28,-24.311917,-50.614361,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15250,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2003,January,13,-24.103737,-50.521288,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15251,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2003,October,27,-24.264244,-50.592763,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15252,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2003,December,19,-24.224625,-50.534748,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15253,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2005,March,9,-24.258753,-50.586147,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15254,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2005,September,28,-24.288579,-50.599641,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15255,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2006,November,30,-24.26079,-50.587765,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15256,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,White-eared Opossum,LC,2007,January,9,-24.297475,-50.608257,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15257,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2001,November,7,-24.289922,-50.600421,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15258,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2002,January,9,-24.131896,-50.523315,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15259,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2002,December,23,-24.228219,-50.548248,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15260,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,Brazilian Common Opossum,LC,2004,June,25,-24.092791,-50.508651,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15261,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2001,August,6,-24.250879,-50.588099,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15262,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2001,December,16,-24.211477,-50.526364,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15263,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2001,December,18,-24.302364,-50.611504,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15264,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2001,December,21,-24.286554,-50.598608,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15265,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2002,June,3,-24.288964,-50.59988,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15266,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2002,July,19,-24.228001,-50.544982,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15267,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2002,September,5,-24.266019,-50.595645,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15268,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2003,August,1,-24.228804,-50.549348,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15269,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2003,November,6,-24.309508,-50.615831,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15270,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2004,February,20,-24.302342,-50.611435,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15271,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2005,February,23,-24.227985,-50.547215,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15272,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2005,August,15,-24.252732,-50.587348,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15273,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2006,July,6,-24.280072,-50.593231,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15274,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,European Hare,LC,2006,August,28,-24.111016,-50.523028,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15275,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,Tapeti,LC,2003,September,22,-24.221171,-50.530385,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15276,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,Tapeti,LC,2004,June,16,-24.302342,-50.611435,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15277,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,Tapeti,LC,2005,April,1,-24.111546,-50.523175,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15278,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,Tapeti,LC,2005,April,15,-24.193916,-50.522569,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15279,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,Tapeti,LC,2005,August,18,-24.270241,-50.594536,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15280,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,Giant Anteater,VU,2005,March,8,-24.181294,-50.518744,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15281,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,Giant Anteater,VU,2006,October,24,-24.291917,-50.600954,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15282,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2001,September,24,-24.230357,-50.551137,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15283,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2001,November,8,-24.286554,-50.598608,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15284,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,January,22,-24.155378,-50.520688,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15285,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,February,14,-24.240133,-50.564264,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15286,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,February,18,-24.1906,-50.522877,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15287,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,March,4,-24.241054,-50.564794,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15288,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,May,9,-24.24323,-50.569584,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15289,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,July,11,-24.312242,-50.615046,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15290,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,August,1,-24.311949,-50.614633,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15291,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,October,7,-24.226917,-50.540712,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15292,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2002,November,30,-24.193054,-50.522524,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15293,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2003,January,1,-24.250879,-50.588099,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15294,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2003,January,26,-24.280072,-50.593231,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15295,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2003,March,6,-24.252732,-50.587348,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15296,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2003,April,17,-24.129578,-50.52383,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15297,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2003,May,13,-24.162704,-50.515308,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15298,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2003,August,1,-24.160799,-50.518107,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15299,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2003,October,1,-24.280072,-50.593231,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15300,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,February,11,-24.288964,-50.59988,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15301,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,February,20,-24.244652,-50.582745,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15302,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,March,18,-24.181599,-50.519494,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15303,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,March,27,-24.156798,-50.519236,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15304,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,March,30,-24.302342,-50.611435,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15305,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,April,1,-24.278254,-50.591565,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15306,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,June,2,-24.245291,-50.587602,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15307,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,June,19,-24.155378,-50.520688,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15308,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,June,30,-24.228219,-50.548248,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15309,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,July,21,-24.302342,-50.611435,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
15310,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,Southern Tamandua,LC,2004,August,5,-24.240133,-50.564264,July_2001,March_2007,69,5,PR_160,47.6,-24.311917,-50.614361,-24.092791,-50.508651,Rocha_pers_comm
